,Unnamed: 0,crystal_type,species,model,lattice_constant_bcc,lattice_constant_fcc,lattice_constant_sc,bulk_modulus_bcc,bulk_modulus_fcc,bulk_modulus_sc,c44_bcc,c44_fcc,c44_sc,c12_bcc,c12_fcc,c12_sc,c11_bcc,c11_fcc,c11_sc,cohesive_energy_bcc,cohesive_energy_fcc,cohesive_energy_sc,thermal_expansion_coeff_fcc,surface_energy_100_fcc,surface_energy_110_fcc,surface_energy_111_fcc,surface_energy_121_fcc,extr_stack_fault_energy_fcc,intr_stack_fault_energy_fcc,unstable_stack_energy_fcc,unstable_stack_energy_slip_fraction_fcc,unstable_twinning_energy_fcc,unstable_twinning_energy_slip_fraction_fcc,relaxed_formation_potential_energy_bcc,relaxed_formation_potential_energy_fcc,relaxed_formation_potential_energy_hcp,unrelaxed_formation_potential_energy_bcc,unrelaxed_formation_potential_energy_fcc,unrelaxed_formation_potential_energy_hcp,vacancy_migration_energy_bcc,vacancy_migration_energy_fcc,vacancy_migration_energy_hcp,vacancy_migration_energy_sc,relaxation_volume_bcc,relaxation_volume_fcc,relaxation_volume_hcp,coeff,coeff_actual,coeff_pred
0,0,fcc,Al,Sim_LAMMPS_MEAM_PascuetFernandez_2015_AlU__SM_721930391003_000,3.2707779854536057,4.049998886883259,2.740228466689586,54.825676800867264,78.89018915445453,46.02344493500636,34.07715740737515,45.37306988884216,-2.2054962024828604,98.81326887160732,61.56669830364509,13.151805721814524,-33.14950734061285,113.53717085607344,111.76672336139004,3.2013296410748104,3.359989957384303,2.9700277487117845,2.926074348640004e-05,0.0609558136370017,0.0701049339010131,0.0448265747197737,0.0599055226594771,0.0116196950142619,0.0116001746773779,0.0189864946665916,0.635800781249995,0.021621995103828,1.56382812499998,,0.6703145734569252,,,1.0580198215593557,,,0.6107568233039629,,,,4.683537654441143,,1.1916679038016866,1.1916679038016866,1.172716857759089
1,1,fcc,Al,Sim_LAMMPS_MEAM_PascuetFernandez_2015_Al__SM_811588957187_000,3.2707779854536057,4.049998886883259,2.740228466689586,54.825676800867264,78.89018915445453,46.02344493500636,34.07715740737515,45.37306988884216,-2.2054962024828604,98.81326887160732,61.56669830364509,13.151805721814524,-33.14950734061285,113.53717085607344,111.76672336139004,3.2013296410748104,3.359989957384303,2.9700277487117845,2.9271183134801094e-05,0.0609555896348048,0.0701031951748606,0.0448244283836739,0.0599054654878728,0.0116194682079653,0.0115998649023266,0.0189783376631019,0.635839843749991,0.0216141612240216,1.56374999999999,,0.6705149678717431,,,1.0580198185971317,,,0.6104846699489086,,,,4.681807535943226,,1.19179363826716,1.19179363826716,1.1974923900000511
2,2,fcc,Al,Sim_LAMMPS_MEAM_AlmyrasSangiovanniSarakinos_2019_NAlTi__SM_871795249052_000,3.252539947628975,4.046999558806419,2.5819502994418144,71.60132984426167,79.37108706439263,61.759057028347016,26.806281301663383,27.119896868956825,-16.69496969307254,73.73817410244229,59.79807113773831,-1.9501235681104403,67.32764132790044,118.51711891770128,189.17741822126197,3.2557797104457724,3.35699999842146,3.177419474914395,2.4504117545815547e-05,0.0839527479905322,0.0798487253962361,0.078245085191817,0.0835624939913014,-0.005409322586616,-0.005426907216511,0.0113188762547988,0.469765625,0.0086067011170152,1.50046874999999,,0.905239017453641,,,1.3838304902255367,,,0.5736114559071722,,,,5.431662191130421,,0.6915609915767937,0.6915609915767937,0.7190700604201266
3,3,fcc,Al,Sim_LAMMPS_MEAM_JelinekGrohHorstemeyer_2012_AlSiMgCuFe__SM_656517352485_000,3.2057228684425354,4.049999177455902,2.702318981289864,81.62097731676849,77.44625756031067,51.14182382304104,30.342209692416287,28.403778308341625,-6.798622907312866,122.59887303965986,60.9043793383432,36.497077436404375,-0.3348141290142601,110.53001400424564,80.43131659631437,3.20501518559933,3.353000014182151,2.996164550164226,1.4320502911641829e-05,0.0679217446128131,0.0708656425781564,0.0469236956431517,0.0602940058235459,0.0090822126973077,0.0089939772316197,0.018030529741092,0.5614453125,0.0218507895087938,1.50001953125,,0.6691163470715024,,,0.8419055964743645,,,0.496487483598415,,,,5.362939880210583,,1.134840249524393,1.134840249524393,1.1488140356297194
4,4,fcc,Al,EAM_Dynamo_AngeloMoodyBaskes_1995_NiAlH__MO_418978237058_005,3.3676894828677177,4.050000071525574,2.7050407975912094,83.0926856102727,79.3721218372526,86.36841303065057,21.444173100649746,32.011264239506154,5.318329096745924,77.23781126916923,62.04906426474529,70.499470870915,94.80243429247967,114.01823698226724,118.10629735012172,3.2733776563678445,3.3599999970724275,3.311086735054284,0.0002202430211032,0.063274636721904,0.0716700513281098,0.0624421478984272,0.0699359491910695,0.007514268054931,0.0059408602352474,0.0070000652900018,0.744804687499978,0.0095693857824692,1.70441406249998,,0.524564629641463,,,0.7467751444675074,,,0.1798554767028041,,,,5.521970341636978,,0.4952950419285108,0.4952950419285108,1.5917949794062871
5,5,fcc,Al,EAM_Dynamo_FarkasJones_1996_NbTiAl__MO_042691367780_000,3.064612179994583,3.8693370074033737,2.572097525000572,158.12437416885444,142.68286686620792,188.86747701897824,90.60368472770584,51.14601348252458,-9.347575771647524,164.16235040972364,123.54921350701764,98.39862628289865,146.04842168711605,180.9501735845885,369.8051784911375,3.133447799549,3.2063481150638338,2.8037728459799336,1.5932156036615543e-05,0.0953354233067474,0.1014239143985883,0.0897963138913396,0.1002035045740715,0.0025924577289044,0.0025065063304676,0.0115961299836061,0.535625,0.0127372099670725,1.50007812500002,,1.168816603004746,,,1.2820181454092832,,,0.6556744880263745,,,,6.042588628259033,,1.4048206624877395,1.4048206624877395,1.3790565441127642
6,6,fcc,Al,EAM_Dynamo_LandaWynblattSiegel_2000_AlPb__MO_699137396381_005,3.149030491709709,4.031036108732224,2.7576074600219727,94.29900208643346,73.90816016421206,106.77427006488988,71.70190073562962,33.11521379231545,-10.312685119272205,98.52219842090231,56.90566933285692,76.10412764456261,85.85260941749573,107.91314182692236,168.11455490554445,3.3071842599083667,3.359280122204629,3.01118852203621,1.7136947144236132e-05,0.0590926990290641,0.0647867722409135,0.0547346077386755,0.0635102197000552,0.0066359068991646,0.0061331147068027,0.0077564424774742,0.7028125,0.0096553056570517,1.55015625000001,,0.6723526815759406,,,0.7703184144557873,,,0.5909858377669536,,,,7.057196734859137,,0.8473170560162705,0.8473170560162705,0.827530651331337
7,7,fcc,Al,EAM_Dynamo_MendelevFangYe_2015_AlSm__MO_338600200739_000,3.2226714491844177,4.040926471352577,2.7305537462234497,37.454402392601295,81.08439605675134,81.18196384388486,29.908991331453866,41.19572853260757,4.703442786358961,55.206543279370926,63.05816347427126,47.94914670885092,1.9501206190620275,117.13686122171153,147.64759811395277,3.81280882074536,3.905148801237338,3.597294950285659,2.221164182460029e-05,0.0642555414778274,0.0687690824895316,0.0604070719716944,0.0680627283470585,0.0057004814624624,0.005606552573942,0.0109513636958125,0.56640625,0.0134919621410092,1.50117187499996,,0.7549478228575152,,,0.8503342065461121,,,0.5737852664390977,,,,4.72910321881176,,1.005063489001789,1.005063489001789,1.063659365982241
8,8,fcc,Al,EAM_Dynamo_MendelevSrolovitzAckland_2005_AlFe__MO_577453891941_005,3.219219833612442,4.033301845192909,2.708788812160492,48.00141263475915,79.69242904556512,53.46499325705319,29.95342523304905,33.13912043949586,-17.92057202099468,57.31267520334487,61.22198364268099,3.5007333985729985,29.378887497587726,116.6333198513334,153.39351297401356,3.2962148113478014,3.3697054833581475,3.039940236405811,2.702799702654217e-05,0.012308927509027,0.02052030160676,0.0087311707778278,0.0159384424512968,0.0079041694648967,0.0078554436213469,0.0104079284702362,0.713867187499987,0.012531911930698,1.50164062499998,,0.6767817861963383,,,0.6859197010872818,,,0.7246738873209874,,,,3.6926867720932224,,0.990226056148526,0.990226056148526,0.9715675072436111
9,9,fcc,Al,EAM_Dynamo_MendelevAstaRahman_2009_AlMg__MO_658278549784_005,3.238405779004097,4.045270472764969,2.713260717689991,40.46823251367493,77.64855681538674,75.52643832023486,19.89877116904009,32.627891846555535,7.454813552763169,53.58725835307606,61.37336743055667,34.15273666274785,14.230180834872698,110.19893558504693,158.2738416352089,3.30883305127336,3.410656986125466,3.0982992259479167,2.181637808942464e-05,0.0309906961041865,0.0362861128279785,0.0267020409690167,0.0334454506978524,0.0079321571598075,0.0078834099476418,0.0136523483217374,0.573593750000001,0.0171274382690576,1.50062499999999,,0.6583490241355121,,,0.6769391821486144,,,0.6379111067831044,,,,5.516308857583192,,0.99937814906527,0.99937814906527,1.0055370246772162
10,10,fcc,Al,EAM_Dynamo_MendelevKramerBecker_2008_Al__MO_106969701023_005,3.2384073138237,4.045259781181812,2.7132631987333298,40.397510729295576,77.60479784678995,75.53514201873753,19.89455756372358,32.61457351582098,7.455281232065861,53.51569421505307,61.33968349550805,34.15844437764117,14.161143757780597,110.13502654935375,158.28853730093024,3.308833040926237,3.4106569537186253,3.098299234677874,2.181285440385227e-05,0.0309904694111256,0.0362859710636708,0.0267018448200081,0.0334452989456611,0.0079321592234811,0.0078834099155782,0.013652618241912,0.573515625,0.0171275052408161,1.50062500000002,,0.6583192599872782,,,0.6769193100202793,,,0.637899596757182,,,,5.439296202104363,,1.000339007298658,1.000339007298658,1.006268442505401
11,11,fcc,Al,EAM_Dynamo_Mishin_2004_NiAl__MO_101214310689_005,3.2355297207832336,4.049999862909317,2.725776359438896,52.89413676529679,79.01231336603747,63.86808868966007,38.05575350609904,31.71011054641196,-9.424564855052315,68.90847917164064,60.11418640621853,22.255939315786268,20.86545195260911,116.8085672856754,147.0923874374077,3.25751447159889,3.3501310210518147,3.053520066773045,1.7860036748402334e-05,0.0378897238390277,0.0494719238206814,0.037524009617291,0.0471448103557672,0.0076860500956345,0.007027507044974,0.0092934913662563,0.615624999999995,0.0122736045709688,1.51203125,,0.7079687622722328,,,0.7262540902107771,,,0.6441042126156026,,,,6.848899366522577,,0.8804751821568247,0.8804751821568247,0.9176221720071867
12,12,fcc,Al,EAM_Dynamo_PunMishin_2009_NiAl__MO_751354403791_005,3.235357165336609,4.050000071525574,2.740674912929535,44.74647026845424,78.91756082007994,37.19354932969813,23.486535907821786,31.85677324188173,-8.532275281120134,63.809735858154994,61.502565878052735,1.4393238207217818,6.619939089052726,113.74755070413435,108.70200034765084,3.254529050231516,3.3599999878069022,2.9614070197608493,1.6643088126484876e-05,0.0588942447423182,0.0627912242386158,0.0543336281990232,0.0619454670751069,0.0093010347282241,0.009001021957789,0.0103892544942659,0.726328124999983,0.0136874743811137,1.51617187499998,,0.6751719080691078,,,0.7691824301671981,,,0.6313485531229069,,,,8.181366823919356,,0.923762625515396,0.923762625515396,0.9178988922393732
13,13,fcc,Al,EAM_Dynamo_WineyKubotaGupta_2010_Al__MO_149316865608_005,3.223809152841568,4.024845376610756,2.701138861477375,39.21976999127466,79.0794317821464,97.72582814391978,27.72168293919186,31.546150867393013,1.391901944592129,62.91483638392694,61.71144034747712,31.503660998140337,-8.17036279402989,113.81541465148496,230.1701624354787,2.485804392227262,2.6152453540545464,2.3944309465568865,2.690363347961938e-05,0.0569363379162545,0.0653211605966687,0.0546477071670093,0.0632153886341432,0.0088009244215707,0.0087796508670235,0.0111170878867701,0.662343749999998,0.0144058481736933,1.501875,,0.6630531203711147,,,0.7737061001796197,,,0.4292111637918885,,,,7.939685893871403,,0.7975798000901609,0.7975798000901609,0.8969082489183892
14,14,fcc,Al,EAM_Dynamo_VailheFarkas_1997_CoAl__MO_284963179498_005,3.2493847608566284,4.049696564674377,2.6987149491906166,36.7459478509525,85.34421866064498,92.0235139142244,26.29337385463028,30.66797920252486,-1.1557642083384383,54.72469860380398,73.9357883160278,47.89762875035908,0.7884463452495379,108.16107934987936,180.275284241955,3.2944980588373367,3.368458048778834,3.228796197579145,4.213703436563761e-05,0.0536128518057644,0.0601547336831001,0.0516748569180618,0.0587055125964566,0.0051724003980702,0.0047238638406708,0.0058574434499874,0.688632812500011,0.0075917275715667,1.61703125,,0.6319773327121354,,,0.7340182546363296,,,0.3005598638456472,,,,5.991693438409112,,0.6636179729149263,0.6636179729149263,0.720250888580692
